#{"t_start": 1744804027.2058632, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
600.0,3699,6174.349879
575.0,3628,6176.324547
755.0,3002,6177.875002
1555.0,7723,6188.157144
1110.0,6791,6191.904709
575.0,3861,6193.961504
600.0,4423,6196.166109
730.0,4313,6198.491191
575.0,3885,6200.415697
600.0,3669,6202.200381
600.0,3863,6204.070488
570.0,3457,6205.967347
605.0,2885,6207.420671
520.0,4327,6209.726585
800.0,3587,6211.538441
540.0,3257,6213.219814
600.0,3577,6215.20379
575.0,3891,6217.388574
495.0,3729,6219.346513
1465.0,6693,6223.214117
775.0,3851,6225.195914
895.0,5849,6228.241381
545.0,3705,6230.16377
800.0,3881,6232.329326
1405.0,7057,6235.985754
920.0,3510,6237.686201
575.0,3769,6244.364247
1370.0,7576,6248.422148
745.0,3803,6250.395468
535.0,3456,6252.08996
600.0,3513,6253.903139
515.0,4007,6256.024022
745.0,3813,6258.016086
1075.0,6763,6261.487334
460.0,3675,6263.344949
600.0,4149,6265.461359
575.0,4385,6267.650299
545.0,3820,6269.570436
600.0,4117,6271.691659
800.0,4189,6273.847686
570.0,3778,6275.675596
525.0,3318,6277.389493
575.0,3816,6279.17468
520.0,3616,6280.86092
575.0,4113,6282.975737
1160.0,6513,6286.338651
585.0,3585,6288.076157
980.0,6349,6291.10134
470.0,4247,6293.339097
550.0,3422,6295.109575
575.0,4130,6303.572984
755.0,3328,6305.24525
540.0,4166,6307.328055
720.0,3726,6309.089588
710.0,5027,6311.4991
600.0,4205,6313.606933
540.0,3678,6315.528459
515.0,4023,6317.575802
1375.0,6482,6320.791124
525.0,4001,6322.716749
310.0,2540,6323.992692
525.0,3877,6326.030354
695.0,3775,6327.867603
520.0,3435,6329.491495
575.0,3990,6331.485589
600.0,3689,6333.374603
600.0,4009,6335.361594
570.0,3543,6337.091275
600.0,4565,6339.314067
855.0,5596,6342.048085
1030.0,6921,6345.445709
600.0,3971,6347.365469
545.0,4404,6349.469752
540.0,3607,6351.207293
495.0,3437,6358.34042
600.0,3585,6360.087352
600.0,4671,6362.332365
975.0,4260,6364.372392
740.0,3201,6365.921417
600.0,4303,6367.999821
1290.0,6493,6371.255381
560.0,2957,6372.694892
785.0,4315,6374.79525
760.0,3728,6376.690538
800.0,4343,6378.717984
640.0,5081,6381.247316
805.0,4097,6383.150302
1195.0,7171,6386.821258
445.0,2513,6388.088275
1055.0,5751,6390.899908
715.0,3835,6392.832854
490.0,3607,6394.599773
830.0,5179,6397.126979
495.0,3969,6398.935982
480.0,2641,6400.221708
570.0,3507,6401.94328
800.0,3939,6403.812224
995.0,6526,6412.874206
395.0,3635,6414.788916
570.0,3465,6416.74629
490.0,3857,6418.830585
555.0,2526,6420.106437
375.0,3339,6421.826913
365.0,2889,6423.270187
745.0,3180,6424.917701
600.0,3557,6426.71635
800.0,3971,6428.669196
600.0,4295,6430.678094
570.0,4012,6432.725155
650.0,5161,6435.200397
455.0,3803,6437.119161
460.0,2681,6438.520796
545.0,3900,6440.532002
545.0,2817,6441.982152
490.0,4053,6444.111174
575.0,3059,6445.718375
515.0,3892,6447.721243
830.0,5855,6450.518059
800.0,3901,6452.507011
980.0,6528,6455.781809
490.0,4319,6457.963616
600.0,3557,6459.815037
515.0,3989,6461.901107
800.0,3757,6471.189772
600.0,4229,6473.282967
545.0,3415,6474.935104
525.0,3236,6476.419447
540.0,4078,6478.323826
575.0,3597,6480.043516
1360.0,7417,6483.632885
410.0,3141,6485.256183
580.0,3308,6486.97026
480.0,3275,6488.681757
1485.0,6183,6491.930767
725.0,3683,6493.817793
600.0,4191,6495.996501
455.0,3725,6497.929744
540.0,3163,6499.527383
800.0,4065,6501.63677
475.0,3207,6503.307993
545.0,3443,6505.08994
1140.0,7389,6508.890951
515.0,3226,6510.545777
485.0,4107,6512.690667
1115.0,7165,6516.007218
770.0,4025,6517.869405
600.0,3941,6519.710614
560.0,2953,6521.059339
475.0,2977,6527.686474
1380.0,7575,6531.147418
355.0,3257,6532.7133
1155.0,5963,6535.637965
545.0,3315,6537.391561
570.0,2953,6538.777763
1235.0,7805,6542.604469
965.0,6277,6545.855663
520.0,3697,6547.729735
600.0,3665,6549.641958
530.0,2773,6550.946833
540.0,4213,6553.068404
600.0,4297,6555.353158
1200.0,7523,6559.344017
975.0,3123,6560.987549
1405.0,7093,6564.552476
495.0,3551,6566.326184
315.0,2884,6567.769015
530.0,3417,6569.409958
600.0,4051,6571.523577
600.0,4301,6573.719267
600.0,3641,6575.496516
600.0,4037,6582.18666
575.0,3998,6584.247751
775.0,3763,6586.118374
550.0,4249,6588.163577
690.0,3149,6589.747861
755.0,3781,6591.543016
515.0,3318,6593.151907
775.0,3642,6594.949118
600.0,5133,6597.440557
390.0,2771,6598.847073
505.0,2965,6600.368716
450.0,2423,6601.651051
745.0,4277,6603.765868
550.0,3150,6605.412901
555.0,3235,6607.085238
1135.0,7647,6611.184585
600.0,3565,6613.036063
555.0,3493,6614.855889
545.0,2999,6616.399598
1205.0,7621,6620.347089
1230.0,8265,6624.613396
535.0,3627,6626.483889
510.0,3339,6628.21569
520.0,2506,6629.555456
395.0,2921,6631.124338
605.0,3713,6633.063998
1185.0,6841,6641.24088
600.0,3845,6643.054822
740.0,3884,6644.940055
545.0,3372,6646.769736
1000.0,6223,6649.986418
600.0,4113,6652.055651
745.0,4110,6654.156173
810.0,5537,6656.845246
800.0,4307,6658.914956
600.0,4201,6660.99327
600.0,3807,6662.849777
545.0,3436,6664.592302
545.0,3605,6666.423026
600.0,4075,6668.385469
485.0,3371,6670.006824
630.0,4473,6672.166923
1115.0,7061,6675.82383
450.0,3159,6677.566693
1210.0,8632,6681.928859
640.0,4099,6683.997664
695.0,3377,6685.743939
715.0,3897,6687.721692
725.0,3411,6695.66
970.0,4318,6697.799879
845.0,4375,6700.038026
805.0,5235,6702.903679
515.0,4147,6705.066868
545.0,4215,6707.175965
1055.0,6265,6710.226784
570.0,3489,6711.926691
545.0,3038,6713.402658
800.0,3935,6715.310911
600.0,3497,6717.039011
570.0,3825,6718.930848
415.0,2855,6720.356105
515.0,3714,6722.21662
550.0,3607,6723.994451
570.0,4264,6726.069906
780.0,3973,6727.990919
545.0,3763,6729.841097
600.0,3961,6731.776805
160.0,1459,6732.492781
455.0,3233,6734.095341
600.0,3907,6736.247013
525.0,3809,6738.396445
545.0,2825,6739.806045
580.0,4448,6741.89191
575.0,3379,6743.636519
600.0,4189,6750.829851
1000.0,3657,6752.640496
525.0,3488,6754.341047
525.0,3510,6756.004897
570.0,3315,6757.748384
545.0,3765,6759.638755
1435.0,7039,6763.049677
570.0,3692,6764.975897
570.0,4631,6767.20798
1435.0,8031,6771.160138
550.0,3933,6773.151973
600.0,4133,6775.34632
360.0,2913,6776.901682
515.0,3393,6778.694419
340.0,2931,6780.132185
775.0,3472,6781.844219
600.0,3895,6783.700359
540.0,4523,6786.039174
570.0,3378,6787.722729
775.0,3216,6789.362621
600.0,3749,6791.372136
770.0,3898,6793.682262
600.0,3749,6795.557928
575.0,4375,6797.675182
600.0,3823,6799.54014
605.0,3853,6801.380189
725.0,3297,6808.533258
545.0,2903,6810.120478
910.0,6861,6813.433205
600.0,3505,6815.069098
525.0,4253,6817.014176
605.0,2455,6818.313047
495.0,3519,6820.065926
545.0,3693,6821.941348
575.0,3635,6823.843547
600.0,4017,6826.121066
600.0,4353,6828.445337
600.0,3717,6830.382344
800.0,3609,6832.257912
950.0,3998,6834.253541
545.0,3751,6836.277003
600.0,4829,6838.751685
350.0,2334,6839.870842
575.0,3180,6841.555298
770.0,4035,6843.584591
545.0,3303,6845.304665
540.0,3801,6847.293266
465.0,2355,6848.517491
745.0,3976,6850.592651
800.0,3865,6852.617517
575.0,4234,6854.805062
600.0,4417,6857.064786
515.0,3905,6865.195696
1370.0,7165,6869.016072
635.0,4663,6871.446755
730.0,5087,6874.083941
490.0,3597,6875.966604
755.0,5241,6878.687016
770.0,3443,6880.481583
600.0,4035,6882.605537
415.0,2392,6883.903089
110.0,1793,6884.776505
575.0,3739,6886.698456
515.0,3157,6888.245025
410.0,3775,6890.099727
520.0,4390,6892.23011
945.0,3088,6893.728219
545.0,3471,6895.394198
390.0,3069,6896.86556
820.0,5877,6899.689958
1000.0,3955,6901.850024
1095.0,6755,6905.493829
545.0,3230,6907.178548
575.0,4076,6909.295861
710.0,3345,6911.047235
960.0,6265,6914.277978
520.0,3382,6915.932963
605.0,3709,6923.146151
805.0,3545,6924.903981
570.0,2995,6926.377997
575.0,3369,6928.025239
405.0,2373,6929.185887
390.0,2412,6930.374261
455.0,4351,6932.478882
725.0,4103,6934.488789
785.0,4135,6936.507042
1115.0,6425,6939.662058
685.0,3105,6941.226774
1415.0,8661,6945.393104
600.0,4177,6947.404702
575.0,3137,6949.06167
600.0,4301,6951.261296
295.0,2868,6952.74171
600.0,3833,6954.601603
605.0,3165,6956.311486
570.0,3718,6958.077823
510.0,2993,6959.542696
600.0,4069,6961.428486
395.0,3139,6962.966577
365.0,2667,6964.342772
575.0,3495,6966.126685
525.0,3431,6967.793478
515.0,3803,6969.636615
570.0,3109,6971.154361
600.0,3289,6978.567561
515.0,3157,6980.138163
775.0,3923,6982.011634
880.0,3175,6983.697135
725.0,4091,6985.619999
935.0,5575,6988.459315
770.0,3984,6990.5104
540.0,3247,6992.074153
1115.0,5729,6994.911764
1320.0,8141,6999.132579
745.0,4241,7001.335948
570.0,3386,7003.067109
575.0,3301,7004.783631
330.0,2387,7006.021258
770.0,3856,7007.999045
545.0,3536,7009.875106
535.0,3306,7011.570168
605.0,3903,7013.580538
970.0,3500,7015.357211
1095.0,6373,7018.564681
745.0,3351,7020.161879
650.0,3841,7022.168483
995.0,5871,7024.976261
545.0,3942,7026.908143
435.0,3179,7034.313287
545.0,3201,7035.944073
505.0,2781,7037.329139
660.0,2348,7038.512496
610.0,3471,7040.191272
545.0,3436,7041.940337
460.0,3335,7043.707926
1205.0,8735,7048.219599
605.0,3149,7049.870972
675.0,2881,7051.369391
395.0,3647,7053.301157
470.0,3499,7055.161104
970.0,6177,7058.408679
545.0,3294,7060.109769
445.0,3313,7061.824006
600.0,3965,7063.873929
575.0,3806,7065.807049
525.0,4853,7068.302828
570.0,3258,7070.00323
575.0,3472,7071.782976
420.0,3250,7073.415339
745.0,3259,7074.969999
1175.0,6874,7078.278081
575.0,4247,7080.474001
605.0,4587,7082.864276
775.0,3689,7084.696608
600.0,4781,7092.236003
545.0,3457,7094.010364
685.0,2945,7095.594545
340.0,2412,7096.879942
540.0,3825,7098.95737
570.0,3353,7100.723294
540.0,3593,7102.579421
680.0,3409,7104.377033
545.0,3684,7106.313823
525.0,4157,7108.440861
740.0,4129,7110.473834
2005.0,10868,7115.622509
495.0,4289,7117.67675
550.0,3337,7119.286201
325.0,2431,7120.45295
740.0,3864,7122.321352
725.0,3653,7124.100956
1180.0,8045,7127.97196
730.0,4097,7130.023168
570.0,3166,7131.60102
515.0,3243,7133.222803
570.0,4602,7135.456267
490.0,4131,7137.507616
525.0,3093,7139.001774
775.0,4238,7141.191176
1285.0,6231,7150.773225
575.0,4029,7152.82391
575.0,4806,7155.267333
350.0,2465,7156.485129
575.0,4317,7158.666237
1195.0,6437,7162.15325
690.0,4235,7164.292562
755.0,4467,7166.556797
770.0,4310,7168.596592
1060.0,6567,7171.74568
1215.0,6454,7174.884672
515.0,3275,7176.473583
600.0,4275,7178.746077
1010.0,6379,7182.076573
570.0,4169,7184.217393
600.0,3859,7186.222765
485.0,3537,7188.066199
600.0,3857,7190.059103
760.0,5183,7192.75959
935.0,5342,7195.466003
410.0,2365,7196.65583
600.0,4117,7198.648893
575.0,4739,7208.481225
490.0,3841,7210.281951
470.0,3577,7212.138329
510.0,3417,7213.903129
1150.0,6383,7217.016108
1345.0,7708,7221.18467
570.0,3560,7223.207297
635.0,4611,7225.733485
605.0,3125,7227.341514
600.0,4025,7229.232469
525.0,3908,7231.242729
760.0,5591,7234.061624
360.0,2331,7235.199264
705.0,3649,7236.883841
600.0,3545,7238.560207
600.0,3901,7240.495518
570.0,4074,7242.578444
515.0,3137,7244.227895
905.0,5917,7247.343279
600.0,3663,7249.297844
600.0,4423,7251.604137
600.0,4271,7253.790728
600.0,3385,7255.549313
1355.0,7746,7267.710202
385.0,2553,7269.030418
440.0,3351,7270.784799
575.0,3484,7272.636078
550.0,3462,7274.407317
800.0,3267,7276.013731
545.0,2825,7277.389603
420.0,2941,7278.869522
600.0,3611,7280.655982
800.0,4863,7283.06044
545.0,3265,7284.662238
495.0,3363,7286.300056
905.0,5553,7289.058378
840.0,5079,7291.56245
1085.0,7371,7295.256939
475.0,3915,7297.18598
600.0,3745,7299.054415
545.0,3002,7300.629751
800.0,4383,7302.902953
570.0,3985,7304.980972
545.0,2867,7306.446126
570.0,4070,7308.480644
985.0,6113,7311.450833
540.0,4515,7313.703647
550.0,4324,7315.981306
800.0,3429,7322.575866
500.0,3973,7324.64211
400.0,2455,7325.884758
570.0,4955,7328.275933
755.0,4853,7330.650613
600.0,3601,7332.413383
545.0,2327,7333.550161
605.0,4377,7335.84856
490.0,3967,7337.912798
465.0,3553,7339.781251
435.0,4121,7341.868027
810.0,3569,7343.608075
705.0,3297,7345.231039
465.0,4261,7347.372741
745.0,3682,7349.202467
935.0,5539,7351.965112
600.0,3739,7353.802176
745.0,3392,7355.458084
525.0,3431,7357.145004
545.0,3287,7358.763368
775.0,3521,7360.492434
430.0,2863,7361.889143
575.0,3621,7363.635591
555.0,3213,7365.272075
545.0,3868,7367.224121
770.0,2825,7368.702516
910.0,5567,7371.485379
600.0,3221,7378.317326
540.0,3264,7379.871654
580.0,3318,7381.496785
545.0,3344,7383.183008
545.0,3477,7384.932469
555.0,2860,7386.475475
440.0,2241,7387.605117
1230.0,5899,7390.550074
870.0,6153,7393.706356
450.0,3057,7395.199067
515.0,3536,7396.910075
600.0,4079,7398.892286
500.0,3441,7400.58503
520.0,3605,7402.342182
480.0,3141,7403.901989
545.0,3427,7405.621453
1230.0,6509,7408.963309
870.0,6097,7412.223112
505.0,2897,7413.65822
805.0,3357,7415.284966
560.0,3293,7417.09031
555.0,3467,7418.930689
500.0,3633,7420.801608
725.0,3265,7422.628003
805.0,3315,7424.379933
570.0,3856,7426.370496
575.0,3651,7428.157589
545.0,3698,7437.543711
575.0,3645,7439.46622
600.0,4011,7441.704464
515.0,3141,7443.297265
770.0,3740,7445.383947
745.0,3194,7447.061473
545.0,3664,7448.980261
525.0,3360,7450.558359
505.0,2883,7452.077513
515.0,3981,7454.243975
545.0,4096,7456.562392
545.0,3776,7458.590276
445.0,3339,7460.420658
570.0,4281,7462.625212
770.0,4557,7464.896545
600.0,3963,7466.830493
630.0,4661,7469.187589
535.0,3298,7470.854887
605.0,3993,7472.90464
905.0,6122,7476.144672
570.0,3742,7477.997429
645.0,3325,7479.785884
985.0,6705,7483.148222
500.0,3233,7484.868353
745.0,3822,7486.851972
515.0,3787,7488.72578
905.0,5642,7497.373741
515.0,3638,7499.220405
600.0,3389,7500.971611
600.0,3981,7503.034267
545.0,3735,7504.974936
515.0,3422,7506.715544
720.0,3318,7508.460877
600.0,3873,7510.529784
540.0,3322,7512.24575
745.0,3762,7514.179992
600.0,2933,7515.655426
1050.0,7841,7519.637794
800.0,4281,7521.791415
800.0,4455,7524.0836
525.0,3594,7525.977077
600.0,3081,7527.625133
800.0,3733,7529.539452
705.0,4511,7531.839113
1305.0,7369,7535.590778
570.0,3359,7537.709455
800.0,4073,7539.91486
915.0,3755,7541.864513
1185.0,6089,7545.07829
485.0,2849,7546.591021
555.0,4052,7554.233667
515.0,3518,7556.177086
1345.0,8204,7560.419651
725.0,3382,7562.1772
520.0,3603,7563.997611
1370.0,7259,7567.672791
945.0,6029,7570.724154
1170.0,8377,7574.991729
970.0,5137,7577.693121
570.0,3329,7579.36292
570.0,3972,7581.378755
575.0,3683,7583.213711
1425.0,7649,7587.107982
550.0,3116,7588.756484
600.0,3551,7590.594604
575.0,3861,7592.568658
570.0,3554,7594.428712
550.0,2832,7596.047248
540.0,3719,7597.902225
560.0,3255,7599.584765
880.0,5839,7602.533977
1070.0,6345,7612.450699
600.0,4157,7614.592058
570.0,3864,7616.565818
580.0,3329,7618.368502
955.0,5263,7621.210051
1540.0,7223,7625.017184
1120.0,6949,7628.601958
1150.0,7008,7632.130518
605.0,4327,7634.391719
635.0,3738,7636.34016
570.0,3745,7638.259267
940.0,4503,7640.588658
600.0,3999,7642.705992
805.0,3633,7644.622817
805.0,3893,7646.657857
420.0,3661,7648.515199
770.0,4051,7650.545842
730.0,4847,7652.997128
605.0,4359,7655.271873
770.0,3816,7657.342353
1290.0,7535,7661.296213
685.0,3679,7663.156236
770.0,4517,7671.484754
745.0,5437,7674.270717
545.0,4649,7676.601043
550.0,3549,7678.432384
600.0,3529,7680.189238
545.0,3406,7681.922939
575.0,4297,7684.111238
1115.0,6957,7687.933019
600.0,3759,7689.797951
570.0,3749,7691.704685
605.0,5019,7694.317631
395.0,2405,7695.611977
570.0,4365,7697.959078
800.0,3869,7699.973729
570.0,3145,7701.649536
600.0,4491,7704.080348
545.0,3648,7706.043797
560.0,3575,7708.062707
610.0,3081,7709.723463
440.0,2543,7711.14765
570.0,3593,7713.052503
540.0,2810,7714.551143
685.0,3185,7716.258837
600.0,3559,7718.184096
1230.0,7959,7722.39946
800.0,4359,7731.762222
545.0,3657,7733.658345
645.0,4061,7735.917533
455.0,3121,7737.516379
520.0,3897,7739.604085
540.0,3160,7741.279165
575.0,3052,7742.912605
600.0,4439,7745.173475
720.0,4137,7747.44258
810.0,3965,7749.639785
495.0,3041,7751.37263
315.0,2957,7753.026486
655.0,4925,7755.866404
600.0,3555,7757.627514
600.0,4137,7759.780668
770.0,4925,7762.221412
755.0,3279,7764.075268
600.0,3651,7766.046667
575.0,3223,7767.682506
600.0,3669,7769.524504
570.0,4517,7771.860749
485.0,3119,7773.578398
575.0,3148,7775.280595
1175.0,8167,7779.654039
575.0,2910,7781.224699
540.0,3894,7783.305522
570.0,4493,7790.978755
600.0,4755,7793.531042
1175.0,8217,7797.93098
525.0,3507,7799.763003
600.0,3481,7801.70431
605.0,5057,7804.369962
690.0,3735,7806.326978
745.0,3905,7808.403118
600.0,3899,7810.464675
525.0,4188,7812.609781
525.0,3469,7814.496466
600.0,3651,7816.399154
800.0,3985,7818.448205
545.0,3315,7820.142552
575.0,3303,7821.892649
570.0,4054,7824.019215
485.0,3981,7826.039792
285.0,2575,7827.394192
1010.0,7183,7831.222451
575.0,3621,7833.123289
525.0,4319,7835.277907
490.0,4083,7837.455976
745.0,4102,7839.617471
745.0,4062,7841.815988
745.0,3059,7848.170595
430.0,2975,7849.763202
1220.0,7287,7853.622427
800.0,4125,7855.769007
735.0,4321,7857.84211
520.0,4477,7860.252673
740.0,4059,7862.388699
890.0,3461,7864.080215
800.0,4399,7866.270536
765.0,4184,7868.389419
550.0,3973,7870.37477
450.0,3227,7871.988342
500.0,4215,7874.122153
605.0,4077,7876.164915
480.0,3073,7877.657121
1045.0,5585,7880.492496
825.0,5659,7883.392074
540.0,3322,7885.051197
545.0,2547,7886.337493
515.0,3484,7888.083545
600.0,4305,7890.201364
600.0,3631,7892.044647
800.0,4347,7894.361689
510.0,3155,7896.05083
580.0,3095,7897.616899
545.0,3536,7906.50456
600.0,3387,7908.240848
605.0,3669,7910.010355
600.0,4653,7912.359599
1040.0,6755,7915.882545
275.0,2364,7917.074529
340.0,3026,7918.579241
600.0,3339,7920.265582
800.0,3721,7922.224169
600.0,3213,7923.867758
545.0,3166,7925.521198
515.0,3547,7927.386261
630.0,4625,7929.850676
600.0,3555,7931.744861
725.0,3287,7933.428935
570.0,2349,7934.606997
415.0,2817,7936.081819
600.0,4221,7938.266995
920.0,6117,7941.536813
600.0,4329,7943.79077
600.0,3125,7945.410306
600.0,3325,7947.134753
600.0,3737,7949.168215
1065.0,7295,7953.106913
2040.0,7351,7956.933364
555.0,3434,7965.608332
775.0,3386,7967.388483
540.0,3545,7969.235539
505.0,3465,7971.06121
525.0,3233,7972.767565
1430.0,7919,7976.731452
830.0,5115,7979.329228
520.0,3418,7981.127498
1430.0,8221,7985.510749
645.0,4197,7987.656465
385.0,2885,7989.238106
1075.0,7439,7993.29615
545.0,3808,7995.282937
820.0,5053,7997.955786
600.0,3885,7999.920742
1230.0,6421,8003.252841
545.0,3551,8005.182106
510.0,3309,8006.884469
520.0,3643,8008.758798
570.0,4107,8010.977061
610.0,3565,8012.800452
1185.0,7464,8016.721194
1240.0,7897,8027.666286
570.0,4076,8029.835585
790.0,4701,8032.346066
370.0,4213,8034.658685
600.0,3525,8036.586762
530.0,2667,8038.069472
545.0,3059,8039.733009
725.0,3502,8041.612612
800.0,4741,8044.215252
600.0,4209,8046.544772
550.0,3497,8048.39111
700.0,4337,8050.729207
490.0,3621,8052.691962
545.0,3683,8054.600023
600.0,4359,8056.939689
600.0,4053,8059.059235
530.0,3619,8060.988277
605.0,3253,8062.720593
600.0,4381,8065.030217
600.0,4663,8067.264802
1350.0,7985,8071.574352
600.0,3553,8073.497876
860.0,5795,8076.579154
520.0,3691,8083.353523
540.0,3308,8085.032745
525.0,3689,8086.98837
755.0,3483,8088.937742
600.0,3467,8090.870639
1005.0,6709,8094.521197
1100.0,6849,8097.949665
520.0,3683,8099.878676
500.0,4159,8102.158166
575.0,4051,8104.211731
600.0,3921,8106.263417
550.0,4173,8108.458498
375.0,3437,8110.438055
550.0,3356,8112.290968
550.0,3771,8114.385398
610.0,3755,8116.383069
800.0,3787,8118.307763
600.0,3289,8120.101063
605.0,4193,8122.258554
600.0,3965,8124.369292
570.0,4069,8126.524122
575.0,3317,8128.250524
1500.0,6371,8131.501503
690.0,4871,8133.940381
605.0,3933,8136.152771
1570.0,7378,8147.20869
600.0,3643,8149.149325
470.0,3565,8150.978674
745.0,3320,8152.637013
570.0,3521,8154.413678
600.0,3461,8156.181295
600.0,3405,8157.950013
545.0,3135,8159.670134
745.0,3602,8161.620408
570.0,4191,8163.750647
600.0,4443,8166.208108
495.0,3089,8167.797088
545.0,3045,8169.517816
715.0,3435,8171.388924
600.0,3921,8173.5486
770.0,3431,8175.364086
1405.0,8188,8179.490443
1280.0,6133,8182.641758
600.0,3999,8184.734127
515.0,3567,8186.543751
770.0,3543,8188.342279
680.0,3105,8189.962972
575.0,4311,8192.13482
600.0,3253,8193.791275
600.0,3997,8195.875176
545.0,3223,8204.528236
1000.0,3485,8206.320454
525.0,3307,8208.064792
600.0,3413,8209.897347
545.0,3059,8211.590251
600.0,3425,8213.449771
520.0,3062,8215.09247
575.0,4451,8217.448624
545.0,4151,8219.666562
545.0,3173,8221.407249
605.0,3761,8223.450782
940.0,5870,8226.455381
600.0,4239,8228.688174
1315.0,7271,8232.684705
770.0,4371,8235.044293
905.0,5422,8237.956909
485.0,3879,8239.920799
570.0,3045,8241.527763
730.0,3307,8243.463898
600.0,3953,8245.58932
515.0,3467,8247.374509
290.0,1985,8248.424593
690.0,4815,8250.863377
575.0,3680,8252.72704
545.0,3431,8254.542768
750.0,3765,8256.556337
570.0,4806,8266.229622
955.0,5853,8269.171438
570.0,3095,8270.769213
575.0,3864,8272.687303
965.0,7064,8276.376219
570.0,3919,8278.450663
545.0,3470,8280.099289
