#{"t_start": 1744769748.434291, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
1210.0,5771,20174.192199
940.0,4185,20176.259602
1175.0,7186,20179.678171
575.0,3669,20181.330593
545.0,3054,20182.683572
1055.0,5523,20185.143503
545.0,3283,20186.601881
1205.0,6617,20189.599362
400.0,3402,20191.226808
570.0,3209,20192.765532
570.0,3367,20194.344027
1230.0,7795,20197.791173
570.0,3562,20199.408831
715.0,3488,20200.983143
575.0,3980,20202.797588
575.0,2775,20204.040184
985.0,5484,20206.552647
1310.0,8157,20210.212172
745.0,3354,20211.728898
465.0,2841,20213.029376
570.0,3153,20220.982771
600.0,4487,20223.022098
745.0,3432,20224.596327
385.0,2497,20225.791411
375.0,3201,20227.259165
545.0,3547,20228.885344
1120.0,6595,20231.825737
375.0,2177,20232.824789
575.0,3793,20234.543188
930.0,5625,20237.145569
540.0,3436,20238.7752
550.0,3262,20240.253966
745.0,3705,20241.95069
1295.0,6705,20245.005258
1300.0,5567,20247.55001
875.0,5091,20249.813277
765.0,4747,20251.88312
775.0,3973,20253.599026
1085.0,6563,20256.596791
1355.0,6993,20259.803842
1260.0,5567,20262.458826
570.0,3489,20263.983859
575.0,3123,20265.378906
545.0,3971,20275.44979
570.0,3687,20277.082947
545.0,3464,20278.607923
1180.0,6588,20281.560838
605.0,3485,20283.101526
545.0,3290,20284.537522
2180.0,9026,20288.648942
1105.0,7607,20292.155429
545.0,2661,20293.459584
1635.0,8103,20297.255548
350.0,3107,20298.611274
695.0,3417,20300.15248
1130.0,5955,20302.750895
770.0,2825,20304.039423
805.0,4341,20306.068021
875.0,5323,20308.642409
1230.0,6955,20311.915684
1530.0,7057,20315.021204
1400.0,6554,20318.01247
1430.0,6917,20327.162781
540.0,3649,20328.860981
525.0,3287,20330.401372
1430.0,7399,20333.678787
525.0,4401,20335.626863
485.0,4025,20337.417654
1210.0,5877,20340.268382
435.0,3393,20341.830074
470.0,3507,20343.453266
995.0,5123,20345.823239
570.0,3457,20347.346014
350.0,3045,20348.675916
785.0,3915,20350.553445
845.0,4191,20352.422157
1295.0,8131,20356.148458
600.0,4813,20358.325931
545.0,3595,20359.994025
335.0,2885,20361.360823
955.0,5595,20363.913553
605.0,3670,20365.558887
970.0,5577,20368.073268
555.0,4466,20370.051092
515.0,4038,20371.951354
770.0,3616,20380.269099
570.0,3735,20381.932855
495.0,2961,20383.28242
505.0,2977,20384.695988
890.0,5039,20386.986185
1250.0,6917,20390.104574
720.0,3715,20391.804339
1260.0,7427,20395.086824
545.0,3531,20396.688648
545.0,4062,20398.497461
570.0,3513,20400.10108
545.0,2583,20401.250019
545.0,3495,20402.737525
570.0,4041,20404.524307
545.0,3822,20406.255183
520.0,3825,20407.986361
935.0,6115,20410.898821
500.0,3097,20412.263691
405.0,4107,20414.059985
1100.0,6793,20417.061033
420.0,3495,20418.594935
600.0,3205,20420.053742
1620.0,9479,20424.473168
845.0,4421,20433.434393
600.0,4225,20435.266186
495.0,3329,20436.7483
490.0,3809,20438.478244
545.0,3636,20440.188093
600.0,3783,20441.961301
600.0,2653,20443.214316
1345.0,6447,20446.072745
925.0,4493,20448.099313
405.0,2907,20449.440346
575.0,3096,20450.780777
515.0,3285,20452.22421
1620.0,9787,20456.777301
1230.0,6207,20459.624835
1175.0,7701,20463.000751
930.0,4873,20465.171327
570.0,3750,20466.849725
600.0,3781,20468.583755
570.0,3340,20470.135537
965.0,5797,20472.750649
495.0,3137,20474.187022
725.0,3339,20475.743951
630.0,3243,20477.209092
375.0,2327,20483.631653
545.0,3797,20485.259846
545.0,3405,20486.842631
740.0,3066,20488.29076
600.0,3973,20490.162329
830.0,6001,20492.953809
1275.0,6795,20495.947481
435.0,3715,20497.592742
1170.0,6741,20500.627381
1850.0,8519,20504.558583
545.0,3330,20506.07636
745.0,3363,20507.676288
1175.0,6723,20510.726019
1205.0,7299,20513.92232
1345.0,6773,20516.846475
740.0,3629,20518.454349
1230.0,7067,20521.706249
1400.0,6183,20524.637057
770.0,3479,20526.240528
1230.0,7701,20538.39585
1355.0,8025,20542.135976
540.0,3136,20543.52991
780.0,3384,20545.054899
1140.0,5263,20547.413233
575.0,3690,20549.05828
420.0,2249,20550.067539
715.0,3394,20551.631221
750.0,2895,20552.891937
1215.0,6252,20555.849457
575.0,3383,20557.404012
545.0,3301,20558.962323
485.0,4211,20560.809119
545.0,3280,20562.263298
1175.0,7791,20565.67272
555.0,4140,20567.581346
1145.0,6145,20570.546463
575.0,3704,20572.295333
1145.0,6772,20575.451044
900.0,3387,20576.96518
1455.0,8627,20580.905139
600.0,3255,20582.350183
600.0,2957,20591.065126
575.0,3344,20592.663116
1380.0,7097,20595.880761
545.0,3965,20597.625487
520.0,3607,20599.220569
545.0,3165,20600.704337
540.0,2661,20601.940397
800.0,3661,20603.686436
880.0,4969,20606.064094
725.0,4225,20607.9556
570.0,3884,20609.690107
570.0,3222,20611.088438
465.0,3331,20612.606198
1645.0,10353,20617.255551
550.0,3570,20618.849921
515.0,3157,20620.297086
950.0,5559,20622.766556
1545.0,5830,20625.47072
515.0,3711,20627.150008
580.0,2928,20628.49862
1185.0,8090,20632.103468
1160.0,7541,20635.582554
500.0,4777,20647.643631
600.0,4027,20649.47313
925.0,5692,20652.200931
585.0,3349,20653.771778
485.0,3843,20655.590764
1150.0,7260,20658.928797
800.0,5915,20661.654895
1230.0,6883,20664.758397
600.0,3277,20666.230394
575.0,3709,20667.954971
610.0,3867,20669.729426
720.0,5229,20672.153396
600.0,3671,20673.824431
540.0,3669,20675.43379
1375.0,7553,20678.694956
570.0,3587,20680.27636
1215.0,5939,20683.075703
520.0,4026,20684.966087
600.0,3971,20686.863404
775.0,3553,20688.441566
1350.0,6335,20691.299394
1600.0,6271,20700.948197
465.0,2565,20702.143923
605.0,3691,20703.867954
600.0,3959,20705.745127
525.0,3886,20707.541766
775.0,4608,20709.590352
390.0,2533,20710.708762
745.0,3432,20712.219603
880.0,6111,20714.90323
580.0,3727,20716.62722
1530.0,8919,20720.826297
575.0,3507,20722.411371
1000.0,7529,20725.770513
545.0,3507,20727.36448
450.0,3505,20729.001838
1230.0,7195,20732.250651
905.0,5943,20734.937248
515.0,3532,20736.572972
575.0,3287,20738.080756
415.0,2335,20739.199019
970.0,5094,20741.502789
750.0,3559,20743.095435
575.0,3693,20744.709447
520.0,3763,20755.625905
1205.0,7003,20758.724712
575.0,3358,20760.259737
600.0,3411,20761.842303
145.0,2331,20762.877553
945.0,5133,20765.259579
495.0,3691,20766.961941
600.0,3121,20768.350178
545.0,3234,20769.830902
600.0,3883,20771.667286
605.0,4037,20773.509061
1090.0,8593,20777.380345
1240.0,6285,20780.169987
545.0,3265,20781.624975
1015.0,5482,20784.170391
800.0,2785,20785.487407
545.0,3691,20787.291481
575.0,4080,20789.194671
545.0,4209,20791.064301
1205.0,5913,20793.713852
1405.0,8395,20797.486438
1705.0,9055,20809.434972
1175.0,6591,20812.382232
1000.0,2809,20813.596686
1235.0,6279,20816.472936
1235.0,7601,20820.002767
930.0,5151,20822.363154
925.0,5851,20824.970688
600.0,3409,20826.487117
545.0,3198,20827.858727
1370.0,7207,20831.095276
1215.0,6613,20834.117478
390.0,2721,20835.405117
1150.0,6207,20838.153675
570.0,3981,20839.931042
310.0,2885,20841.247392
1175.0,6851,20844.380162
930.0,6789,20847.372522
545.0,3024,20848.710505
570.0,2988,20850.056766
545.0,3133,20851.45247
600.0,3549,20853.073758
545.0,2960,20860.568073
655.0,3271,20862.023793
545.0,3237,20863.415308
1070.0,6085,20866.250668
465.0,3807,20868.072954
575.0,2846,20869.39981
605.0,3109,20870.794162
1200.0,6832,20873.86483
1345.0,7787,20877.331986
1230.0,6243,20880.090975
1105.0,5723,20882.65991
460.0,3329,20884.127078
575.0,3643,20885.79084
545.0,3211,20887.267875
1230.0,6409,20890.257278
800.0,3497,20891.804979
1145.0,6477,20894.679089
570.0,3797,20896.355341
570.0,3226,20897.779029
1325.0,6693,20900.903325
1175.0,6327,20903.798392
1200.0,7233,20912.843954
1400.0,7396,20916.23115
540.0,3416,20917.768844
1125.0,5719,20920.384754
1500.0,8731,20924.487421
600.0,2853,20925.845472
545.0,3729,20927.501986
570.0,4151,20929.344761
1035.0,6285,20932.184732
600.0,3613,20933.802817
1430.0,8721,20937.908894
1430.0,8131,20941.48229
545.0,3130,20942.846278
525.0,2753,20944.096563
480.0,4273,20946.027405
715.0,3894,20947.846708
740.0,3601,20949.535192
570.0,2937,20950.85596
960.0,4867,20953.055309
745.0,2867,20954.38947
515.0,3560,20956.028095
745.0,3024,20964.528758
545.0,2803,20965.805895
540.0,2761,20967.072076
580.0,3292,20968.557775
1155.0,6105,20971.489248
575.0,3635,20973.067911
540.0,3319,20974.507033
490.0,3437,20976.028988
435.0,2505,20977.128486
1290.0,5627,20979.614936
805.0,3613,20981.294859
525.0,3051,20982.749907
515.0,2912,20984.049542
1230.0,5897,20986.665947
915.0,5365,20989.019758
525.0,3707,20990.69832
570.0,3025,20992.059125
520.0,3387,20993.549378
480.0,3961,20995.276972
570.0,3631,20996.913571
570.0,3187,20998.330765
555.0,3473,20999.952023
1240.0,5505,21002.560126
520.0,3627,21004.286678
525.0,3808,21005.92932
490.0,3665,21007.536906
970.0,6097,21016.912456
620.0,4175,21018.937166
540.0,3848,21020.668986
605.0,3157,21022.042351
600.0,3089,21023.418049
540.0,3213,21024.855974
620.0,2699,21026.093221
1175.0,7373,21029.466738
1175.0,7176,21032.718202
380.0,2497,21033.890142
1175.0,6591,21036.910202
570.0,3308,21038.390433
545.0,3277,21039.852796
1010.0,5755,21042.405393
1375.0,6411,21045.215244
1230.0,6723,21048.284651
545.0,3038,21049.752342
550.0,2827,21051.117254
1545.0,7692,21054.6372
905.0,6015,21057.286927
1230.0,6255,21060.0752
1145.0,6342,21070.41564
745.0,3230,21071.888928
545.0,3581,21073.466564
1185.0,6344,21076.275249
1005.0,5211,21078.636531
540.0,3791,21080.361706
545.0,3325,21081.866587
745.0,3901,21083.657546
1150.0,7503,21087.053687
1930.0,8941,21091.029699
870.0,5691,21093.581482
600.0,3213,21095.00437
830.0,3947,21096.814311
480.0,3199,21098.257533
580.0,4162,21100.150064
770.0,3509,21101.707703
600.0,3935,21103.430633
600.0,3393,21104.932082
485.0,3457,21106.46056
740.0,3779,21108.115138
1235.0,7513,21111.431874
600.0,3707,21113.04424
1230.0,7719,21122.02063
545.0,3186,21123.389402
1185.0,7391,21126.623846
770.0,3489,21128.229074
1430.0,6531,21131.262738
1155.0,5118,21133.661439
745.0,4737,21135.804249
570.0,3730,21137.399315
1015.0,4671,21139.442822
920.0,5073,21141.706392
540.0,3790,21143.39554
745.0,3365,21144.862535
570.0,3462,21146.362092
1215.0,7511,21149.756236
1545.0,7784,21153.311122
715.0,2965,21154.625576
545.0,2761,21155.821123
1015.0,6444,21158.706509
600.0,4179,21160.570021
705.0,4411,21162.669538
545.0,4373,21164.722066
1375.0,6878,21174.480209
545.0,3799,21176.186131
460.0,2511,21177.326622
1355.0,6326,21180.290176
965.0,6369,21183.232828
575.0,2675,21184.490168
600.0,3369,21186.055896
1205.0,6794,21189.100961
600.0,3061,21190.468625
1205.0,8078,21194.078727
545.0,2597,21195.272548
1210.0,6655,21198.32832
770.0,3166,21199.773989
1430.0,6869,21202.831895
545.0,3322,21204.270766
1230.0,7305,21207.468521
1405.0,7194,21210.663891
545.0,3760,21212.417928
575.0,3273,21213.908266
1370.0,8485,21217.708791
570.0,4509,21226.713209
1175.0,5535,21229.208946
515.0,4710,21231.387446
570.0,3351,21232.989905
555.0,3450,21234.591351
540.0,2874,21235.919907
1230.0,6953,21238.961463
510.0,3613,21240.558169
545.0,3553,21242.113589
950.0,5193,21244.532021
665.0,3567,21246.230404
1355.0,6471,21249.198572
545.0,3193,21250.659586
1185.0,6517,21253.651804
960.0,5519,21256.210858
485.0,3607,21257.8186
340.0,2645,21259.000594
600.0,3431,21260.517665
1400.0,7851,21264.162623
505.0,3073,21265.661097
805.0,3265,21267.167459
575.0,3508,21268.756201
295.0,3303,21270.237604
600.0,4129,21278.734731
775.0,4468,21280.765275
515.0,3957,21282.558529
1120.0,7275,21285.916755
570.0,3482,21287.528015
600.0,4259,21289.442735
905.0,5307,21291.87012
540.0,3997,21293.675044
575.0,3998,21295.527076
1195.0,5590,21298.059267
1205.0,7051,21301.405385
570.0,3648,21303.033381
575.0,4113,21304.870627
490.0,3207,21306.254647
545.0,3002,21307.598242
800.0,3895,21309.298887
1525.0,7837,21312.962055
545.0,3985,21314.784114
605.0,2985,21316.122052
1190.0,5051,21318.42635
515.0,3691,21320.060678
1050.0,5619,21322.664464
600.0,3489,21330.133501
385.0,2335,21331.194647
800.0,3473,21332.755623
575.0,3361,21334.230992
490.0,4237,21336.162434
710.0,3197,21337.564356
1230.0,6473,21340.410731
895.0,3615,21341.985189
745.0,3506,21343.582363
650.0,3909,21345.408894
680.0,3291,21346.956212
545.0,2405,21348.064912
600.0,3436,21349.672493
1430.0,7303,21352.93181
1345.0,6878,21356.008279
1430.0,9245,21360.238621
465.0,3003,21361.641093
1085.0,5983,21364.495995
1720.0,10423,21369.278391
970.0,6445,21372.190094
1760.0,10439,21383.509633
600.0,3301,21385.019188
790.0,4769,21387.149389
570.0,2611,21388.310576
1345.0,7034,21391.523436
570.0,4239,21393.504135
545.0,3565,21395.199753
545.0,3223,21396.615461
1550.0,7813,21400.147681
1370.0,8031,21403.742261
1430.0,6735,21406.723242
1545.0,7397,21410.091491
1315.0,6389,21412.998074
1150.0,5853,21416.481975
800.0,3635,21418.897549
895.0,3959,21420.799965
600.0,3501,21422.371894
545.0,2988,21423.72713
1145.0,6531,21426.71212
335.0,2409,21427.878559
415.0,2677,21429.155096
950.0,3491,21436.538823
955.0,6273,21439.296655
525.0,3077,21440.651248
1175.0,7863,21444.251471
1175.0,5964,21446.989857
935.0,5544,21449.603225
1145.0,8072,21453.290298
570.0,4126,21455.145691
605.0,3237,21456.527577
875.0,4783,21458.690715
1280.0,6991,21461.927401
575.0,3339,21463.519045
1340.0,6513,21466.497342
520.0,4571,21468.492938
1130.0,7127,21471.640918
1170.0,6557,21474.574308
750.0,3125,21476.025211
400.0,2381,21477.105271
600.0,3487,21478.634111
895.0,5495,21488.21916
365.0,2632,21489.4357
1075.0,5965,21492.112476
1485.0,8377,21495.973272
545.0,3272,21497.477875
515.0,3538,21499.068055
1125.0,5869,21501.635193
520.0,2637,21502.745489
1150.0,7302,21505.978805
590.0,2554,21507.102102
1290.0,5731,21509.804152
990.0,5018,21512.107612
1140.0,5399,21514.493898
600.0,4287,21516.474205
1100.0,6707,21519.529731
525.0,3349,21521.121963
1250.0,6309,21523.957189
1125.0,6037,21526.713556
1200.0,6430,21529.717249
1100.0,6905,21532.946216
545.0,3245,21541.506792
570.0,3209,21543.018252
800.0,3781,21544.782164
725.0,3249,21546.238206
575.0,2974,21547.58073
600.0,4245,21549.462662
220.0,2043,21550.410876
1350.0,6574,21553.484523
575.0,3244,21554.957501
1230.0,7477,21558.235373
1125.0,6429,21561.18039
985.0,5507,21563.74858
1340.0,6753,21566.873468
605.0,2969,21568.18805
980.0,5681,21570.68303
410.0,3055,21572.022059
1125.0,7085,21575.275643
745.0,3493,21576.881124
985.0,6923,21580.049937
465.0,3169,21581.465513
545.0,3066,21582.873836
675.0,3073,21584.252858
525.0,3051,21585.608841
1070.0,7105,21595.57517
575.0,3555,21597.249776
515.0,3428,21598.774539
1115.0,6711,21601.781482
1400.0,6909,21604.822526
545.0,3113,21606.215805
770.0,3215,21607.6308
515.0,3612,21609.305935
1175.0,7598,21612.819352
1205.0,8021,21616.466636
1535.0,8563,21620.299365
1860.0,9791,21624.802668
445.0,2465,21625.97325
935.0,5999,21628.676047
1210.0,5147,21631.082926
1200.0,6991,21634.159285
1545.0,6597,21637.123292
1205.0,7581,21646.772694
1345.0,6385,21649.609288
605.0,3257,21651.067195
835.0,4387,21653.018415
1120.0,7015,21656.264962
990.0,5707,21658.934462
1120.0,6433,21661.84366
1215.0,6905,21664.983414
1125.0,6611,21667.918772
540.0,3785,21669.598663
1325.0,6991,21672.734258
1590.0,6993,21675.944739
1515.0,9573,21680.361983
1230.0,7839,21683.922452
1170.0,7609,21687.265935
1210.0,7170,21690.510807
600.0,3349,21697.945149
1490.0,6577,21700.919369
1175.0,6430,21703.749992
975.0,3685,21705.349543
1175.0,6701,21708.38222
515.0,4521,21710.458729
575.0,3152,21711.889663
600.0,3745,21713.553868
1010.0,5373,21715.993694
575.0,3019,21717.335977
80.0,1645,21718.064585
1235.0,6371,21720.918529
600.0,3559,21722.515381
800.0,3305,21724.082508
570.0,3015,21725.457244
1050.0,5239,21727.909727
1120.0,5325,21730.317432
545.0,3553,21731.922307
1170.0,6335,21734.825206
1430.0,6955,21737.957855
490.0,3623,21739.598054
1025.0,6353,21750.306602
770.0,3267,21751.772748
515.0,3454,21753.288751
835.0,4107,21755.1607
570.0,3325,21756.702613
570.0,2675,21757.970653
570.0,3669,21759.646714
575.0,3031,21761.040603
545.0,2490,21762.186423
1045.0,7669,21765.606056
780.0,3308,21767.036674
600.0,3149,21768.446099
1170.0,6117,21771.138011
460.0,2327,21772.214617
525.0,3009,21773.571396
945.0,5425,21776.035361
415.0,2567,21777.215627
570.0,3710,21778.858021
525.0,3764,21780.594139
575.0,3421,21782.13164
1675.0,6805,21785.204778
1150.0,6858,21788.252835
495.0,3423,21789.819818
820.0,4077,21791.727577
745.0,3671,21793.443536
940.0,5273,21800.440686
1525.0,8955,21804.462493
420.0,2847,21805.823157
1205.0,6128,21808.527779
550.0,3259,21809.983252
1095.0,5298,21812.363296
580.0,3405,21813.898849
575.0,2732,21815.123369
545.0,3868,21816.84547
320.0,2405,21817.922449
570.0,3581,21819.57753
1500.0,7139,21822.869422
550.0,3313,21824.383392
1275.0,7185,21827.732248
575.0,2925,21829.072236
1230.0,6309,21831.834057
710.0,4213,21833.656243
575.0,3683,21835.215937
545.0,3948,21837.008206
1430.0,5893,21839.713074
545.0,3983,21841.577498
1255.0,6329,21844.397439
1620.0,8509,21853.434106
1705.0,9097,21857.618999
840.0,5281,21860.140471
1030.0,5415,21862.608327
1180.0,6607,21865.543129
1180.0,5996,21868.130939
745.0,3309,21869.584171
775.0,3286,21871.156678
1125.0,6167,21874.076054
1295.0,4881,21876.346976
1430.0,7595,21879.803736
1630.0,6459,21882.69036
570.0,3885,21884.438876
1045.0,6011,21887.123733
570.0,2931,21888.462547
575.0,3134,21889.932543
1300.0,6905,21893.061166
545.0,3969,21894.894036
1375.0,6756,21903.824387
655.0,4161,21905.792149
570.0,2995,21907.18576
540.0,2768,21908.430407
575.0,3555,21910.103846
1230.0,6761,21913.07155
575.0,3095,21914.42133
960.0,5663,21916.97923
510.0,3137,21918.367115
515.0,3503,21919.942524
1635.0,7343,21923.373169
540.0,3967,21925.211654
1405.0,6897,21928.359325
545.0,2903,21929.652637
1745.0,10317,21934.250048
515.0,3573,21935.854388
390.0,2376,21936.9663
470.0,3359,21938.524476
1100.0,6415,21941.626015
1345.0,6571,21944.671417
575.0,3514,21946.240579
1110.0,6151,21956.189271
1200.0,6611,21959.263937
1170.0,7367,21962.59623
515.0,3104,21963.971785
570.0,4025,21965.760772
1550.0,6667,21968.690421
685.0,4491,21970.72008
525.0,3093,21972.158132
545.0,3519,21973.823476
545.0,2563,21975.046601
540.0,3600,21976.705002
600.0,3645,21978.387951
515.0,3574,21979.963351
515.0,4162,21981.887581
575.0,3709,21983.544055
1010.0,5025,21985.756723
1205.0,7749,21989.330951
1235.0,6585,21992.362125
1205.0,6850,21995.411384
1135.0,7073,21998.548518
610.0,3731,22000.235405
545.0,3088,22001.60319
515.0,3411,22011.954287
1045.0,4983,22014.147918
1145.0,6996,22017.227592
900.0,5137,22019.509492
605.0,3475,22021.10639
1575.0,7026,22024.407358
390.0,3059,22025.774022
815.0,5017,22028.026568
545.0,3195,22029.429752
1535.0,8663,22033.322574
1145.0,6583,22036.340319
410.0,2507,22037.48353
390.0,2177,22038.463717
575.0,3109,22039.832509
1345.0,6799,22042.995397
1240.0,6756,22046.074205
1180.0,6643,22049.060394
885.0,5466,22051.464639
570.0,3997,22053.225276
390.0,2905,22054.56911
545.0,3083,22063.413881
510.0,3001,22064.763515
580.0,3797,22066.486814
1230.0,7247,22069.740468
1150.0,7345,22073.029463
1400.0,8549,22076.903618
1175.0,6240,22079.66106
605.0,4083,22081.431191
575.0,4128,22083.252273
1130.0,6977,22086.388289
1200.0,6914,22089.548913
1145.0,6881,22092.891518
1285.0,7375,22096.167224
745.0,4349,22098.101764
550.0,3237,22099.562043
575.0,3706,22101.220222
1205.0,6240,22104.149468
915.0,3382,22105.672529
570.0,3747,22107.379256
945.0,5199,22116.657039
935.0,5269,22119.009027
1235.0,6885,22122.135519
1205.0,6322,22125.116975
1160.0,7093,22128.308493
1320.0,6855,22131.29529
1350.0,6632,22134.222637
580.0,3631,22135.888427
1430.0,7315,22139.317971
1155.0,6278,22142.184592
1330.0,6783,22145.189446
515.0,3599,22146.825554
605.0,3157,22148.274718
1205.0,6915,22151.468563
770.0,3337,22153.005575
1230.0,7525,22156.493455
800.0,3719,22158.256438
1300.0,7663,22161.756864
800.0,3649,22169.702496
595.0,3231,22171.159193
550.0,3616,22172.809876
605.0,3217,22174.279743
785.0,4737,22176.414612
745.0,3938,22178.166845
575.0,3201,22179.613157
800.0,3983,22181.376864
745.0,3481,22182.994668
1430.0,6967,22186.140252
570.0,4083,22187.98838
570.0,3322,22189.489353
